,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:36.188,25
5,2,Ralf Schumacher,Williams BMW,+0.287s,23
3,3,Mika Hakkinen,McLaren Mercedes,+0.331s,21
1,4,Michael Schumacher,Ferrari,+0.360s,19
4,5,David Coulthard,McLaren Mercedes,+0.626s,25
11,6,Heinz-Harald Frentzen,Jordan Honda,+0.842s,25
12,7,Jarno Trulli,Jordan Honda,+1.043s,19
18,8,Eddie Irvine,Jaguar Cosworth,+1.172s,26
9,9,Olivier Panis,BAR Honda,+1.203s,25
17,10,Kimi Räikkönen,Sauber Petronas,+1.240s,17
16,11,Nick Heidfeld,Sauber Petronas,+1.271s,31
10,12,Jacques Villeneuve,BAR Honda,+1.275s,25
6,13,Juan Pablo Montoya,Williams BMW,+1.314s,25
19,14,Luciano Burti,Jaguar Cosworth,+1.448s,25
22,15,Jean Alesi,Prost Acer,+1.942s,20
7,16,Giancarlo Fisichella,Benetton Renault,+2.360s,30
8,17,Jenson Button,Benetton Renault,+2.524s,23
15,18,Enrique Bernoldi,Arrows Asiatech,+2.770s,28
14,19,Jos Verstappen,Arrows Asiatech,+3.213s,26
23,20,Gaston Mazzacane,Prost Acer,+3.463s,26
21,21,Fernando Alonso,Minardi European,+3.768s,23
20,22,Tarso Marques,Minardi European,+3.983s,24
