,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:36.607,31
1,2,Fernando Alonso,McLaren Mercedes,+0.006s,28
5,3,Felipe Massa,Ferrari,+0.023s,29
2,4,Lewis Hamilton,McLaren Mercedes,+0.269s,33
12,5,Jarno Trulli,Toyota,+0.544s,36
15,6,Mark Webber,Red Bull Renault,+0.843s,34
11,7,Ralf Schumacher,Toyota,+0.917s,32
14,8,David Coulthard,Red Bull Renault,+1.010s,27
16,9,Nico Rosberg,Williams Toyota,+1.039s,36
3,10,Giancarlo Fisichella,Renault,+1.363s,32
4,11,Heikki Kovalainen,Renault,+1.455s,21
7,12,Jenson Button,Honda,+1.598s,41
8,13,Rubens Barrichello,Honda,+1.697s,40
10,14,Robert Kubica,Sauber BMW,+1.772s,39
9,15,Nick Heidfeld,Sauber BMW,+1.781s,16
17,16,Alexander Wurz,Williams Toyota,+1.924s,32
23,17,Anthony Davidson,Super Aguri Honda,+2.368s,38
18,18,Vitantonio Liuzzi,STR Ferrari,+2.458s,36
20,19,Adrian Sutil,Spyker Ferrari,+2.617s,37
22,20,Takuma Sato,Super Aguri Honda,+2.753s,37
19,21,Sebastian Vettel,STR Ferrari,+2.797s,34
21,22,Sakon Yamamoto,Spyker Ferrari,+3.444s,38
