,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:36.100,15
1,2,Fernando Alonso,McLaren Mercedes,+0.026s,13
2,3,Lewis Hamilton,McLaren Mercedes,+0.127s,14
5,4,Felipe Massa,Ferrari,+0.305s,14
11,5,Ralf Schumacher,Toyota,+0.859s,18
14,6,David Coulthard,Red Bull Renault,+0.864s,13
10,7,Robert Kubica,Sauber BMW,+0.924s,23
4,8,Heikki Kovalainen,Renault,+1.006s,14
9,9,Nick Heidfeld,Sauber BMW,+1.076s,18
15,10,Mark Webber,Red Bull Renault,+1.215s,13
16,11,Nico Rosberg,Williams Toyota,+1.223s,16
18,12,Vitantonio Liuzzi,STR Ferrari,+1.363s,18
7,13,Jenson Button,Honda,+1.464s,19
12,14,Jarno Trulli,Toyota,+1.579s,20
23,15,Anthony Davidson,Super Aguri Honda,+1.632s,15
19,16,Sebastian Vettel,STR Ferrari,+1.659s,19
3,17,Giancarlo Fisichella,Renault,+1.691s,17
8,18,Rubens Barrichello,Honda,+1.820s,20
17,19,Alexander Wurz,Williams Toyota,+1.826s,16
22,20,Takuma Sato,Super Aguri Honda,+2.477s,16
20,21,Adrian Sutil,Spyker Ferrari,+2.768s,20
21,22,Sakon Yamamoto,Spyker Ferrari,+3.417s,21
