,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:37.024,24
1,2,Fernando Alonso,McLaren Mercedes,+0.084s,18
5,3,Felipe Massa,Ferrari,+0.104s,21
2,4,Lewis Hamilton,McLaren Mercedes,+0.186s,20
16,5,Nico Rosberg,Williams Toyota,+0.683s,23
10,6,Robert Kubica,Sauber BMW,+1.031s,23
12,7,Jarno Trulli,Toyota,+1.184s,30
3,8,Giancarlo Fisichella,Renault,+1.193s,16
38,9,Kazuki Nakajima,Williams Toyota,+1.246s,30
9,10,Nick Heidfeld,Sauber BMW,+1.421s,13
4,11,Heikki Kovalainen,Renault,+1.527s,17
11,12,Ralf Schumacher,Toyota,+1.637s,23
14,13,David Coulthard,Red Bull Renault,+1.676s,25
7,14,Jenson Button,Honda,+1.918s,18
8,15,Rubens Barrichello,Honda,+1.921s,22
22,16,Takuma Sato,Super Aguri Honda,+2.214s,23
18,17,Vitantonio Liuzzi,STR Ferrari,+2.473s,22
15,18,Mark Webber,Red Bull Renault,+2.511s,23
23,19,Anthony Davidson,Super Aguri Honda,+2.515s,20
19,20,Sebastian Vettel,STR Ferrari,+2.874s,24
21,21,Sakon Yamamoto,Spyker Ferrari,+3.102s,27
20,22,Adrian Sutil,Spyker Ferrari,+3.125s,26
