,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:20.294,14
33,2,Max Verstappen,Red Bull Racing Honda,+0.032s,11
77,3,Valtteri Bottas,Mercedes,+0.109s,23
16,4,Charles Leclerc,Ferrari,+0.109s,14
3,5,Daniel Ricciardo,Renault,+0.270s,11
44,6,Lewis Hamilton,Mercedes,+0.301s,21
27,7,Nico Hulkenberg,Renault,+0.458s,13
23,8,Alexander Albon,Red Bull Racing Honda,+0.533s,17
99,9,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+0.587s,15
26,10,Daniil Kvyat,Scuderia Toro Rosso Honda,+0.651s,20
55,11,Carlos Sainz,McLaren Renault,+0.655s,21
11,12,Sergio Perez,Racing Point BWT Mercedes,+0.709s,15
10,13,Pierre Gasly,Scuderia Toro Rosso Honda,+0.779s,22
4,14,Lando Norris,McLaren Renault,+0.998s,21
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.031s,19
20,16,Kevin Magnussen,Haas Ferrari,+1.042s,16
8,17,Romain Grosjean,Haas Ferrari,+1.327s,16
18,18,Lance Stroll,Racing Point BWT Mercedes,+1.345s,17
63,19,George Russell,Williams Mercedes,+2.080s,22
88,20,Robert Kubica,Williams Mercedes,+2.464s,21
