,Position,Driver,Car,Laps,Time,Points
16,1,Charles Leclerc,Ferrari,53,1:15:26.665,25
77,2,Valtteri Bottas,Mercedes,53,+0.835s,18
44,3,Lewis Hamilton,Mercedes,53,+35.199s,16
3,4,Daniel Ricciardo,Renault,53,+45.515s,12
27,5,Nico Hulkenberg,Renault,53,+58.165s,10
23,6,Alexander Albon,Red Bull Racing Honda,53,+59.315s,8
11,7,Sergio Perez,Racing Point BWT Mercedes,53,+73.802s,6
33,8,Max Verstappen,Red Bull Racing Honda,53,+74.492s,4
99,9,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,52,+1 lap,2
4,10,Lando Norris,McLaren Renault,52,+1 lap,1
10,11,Pierre Gasly,Scuderia Toro Rosso Honda,52,+1 lap,0
18,12,Lance Stroll,Racing Point BWT Mercedes,52,+1 lap,0
5,13,Sebastian Vettel,Ferrari,52,+1 lap,0
63,14,George Russell,Williams Mercedes,52,+1 lap,0
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,52,+1 lap,0
8,16,Romain Grosjean,Haas Ferrari,52,+1 lap,0
88,17,Robert Kubica,Williams Mercedes,51,+2 laps,0
20,NC,Kevin Magnussen,Haas Ferrari,43,DNF,0
26,NC,Daniil Kvyat,Scuderia Toro Rosso Honda,29,DNF,0
55,NC,Carlos Sainz,McLaren Renault,27,DNF,0
