,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:27.905,20
55,2,Carlos Sainz,McLaren Renault,+0.306s,25
4,3,Lando Norris,McLaren Renault,+0.545s,23
44,4,Lewis Hamilton,Mercedes,+0.825s,11
23,5,Alexander Albon,Red Bull Racing Honda,+1.120s,19
26,6,Daniil Kvyat,Scuderia Toro Rosso Honda,+2.055s,25
33,7,Max Verstappen,Red Bull Racing Honda,+2.195s,11
5,8,Sebastian Vettel,Ferrari,+2.602s,19
77,9,Valtteri Bottas,Mercedes,+2.691s,11
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,+2.790s,26
99,11,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+4.943s,22
18,12,Lance Stroll,Racing Point BWT Mercedes,+6.071s,9
3,13,Daniel Ricciardo,Renault,+6.623s,10
20,14,Kevin Magnussen,Haas Ferrari,+6.810s,7
27,15,Nico Hulkenberg,Renault,+7.228s,10
8,16,Romain Grosjean,Haas Ferrari,+8.075s,7
88,17,Robert Kubica,Williams Mercedes,+9.911s,12
63,18,George Russell,Williams Mercedes,+10.516s,12
11,19,Sergio Perez,Racing Point BWT Mercedes,,4
7,20,Kimi Räikkönen,Alfa Romeo Racing Ferrari,,4
