,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:37.334,22
22,2,Jenson Button,Brawn Mercedes,+0.116s,18
23,3,Rubens Barrichello,Brawn Mercedes,+0.232s,19
2,4,Heikki Kovalainen,McLaren Mercedes,+0.338s,23
14,5,Mark Webber,RBR Renault,+0.418s,20
9,6,Jarno Trulli,Toyota,+0.430s,19
16,7,Nico Rosberg,Williams Toyota,+0.526s,24
10,8,Timo Glock,Toyota,+0.560s,21
7,9,Fernando Alonso,Renault,+0.755s,19
11,10,Sebastien Bourdais,STR Ferrari,+0.861s,24
4,11,Kimi Räikkönen,Ferrari,+0.889s,23
15,12,Sebastian Vettel,RBR Renault,+0.940s,20
12,13,Sebastien Buemi,STR Ferrari,+0.973s,26
20,14,Adrian Sutil,Force India Mercedes,+0.985s,18
3,15,Felipe Massa,Ferrari,+1.084s,20
6,16,Nick Heidfeld,Sauber BMW,+1.122s,21
21,17,Giancarlo Fisichella,Force India Mercedes,+1.126s,19
5,18,Robert Kubica,Sauber BMW,+1.129s,18
17,19,Kazuki Nakajima,Williams Toyota,+1.396s,25
8,20,Nelson Piquet,Renault,+1.491s,20
