,Position,Driver,Car,Time / Gap,Laps
5,1,Felipe Massa,Ferrari,1:15.453,38
6,2,Kimi Räikkönen,Ferrari,+0.035s,28
19,3,Scott Speed,STR Ferrari,+0.320s,21
2,4,Lewis Hamilton,McLaren Mercedes,+0.327s,36
18,5,Vitantonio Liuzzi,STR Ferrari,+0.499s,40
14,6,David Coulthard,Red Bull Renault,+0.505s,36
16,7,Nico Rosberg,Williams Toyota,+0.550s,39
1,8,Fernando Alonso,McLaren Mercedes,+0.596s,32
23,9,Anthony Davidson,Super Aguri Honda,+0.709s,25
11,10,Ralf Schumacher,Toyota,+0.731s,41
3,11,Giancarlo Fisichella,Renault,+0.752s,43
10,12,Robert Kubica,Sauber BMW,+0.783s,42
17,13,Alexander Wurz,Williams Toyota,+0.807s,38
12,14,Jarno Trulli,Toyota,+0.832s,46
7,15,Jenson Button,Honda,+0.942s,43
15,16,Mark Webber,Red Bull Renault,+1.109s,17
4,17,Heikki Kovalainen,Renault,+1.282s,40
8,18,Rubens Barrichello,Honda,+1.497s,47
9,19,Nick Heidfeld,Sauber BMW,+1.515s,18
22,20,Takuma Sato,Super Aguri Honda,+1.712s,49
20,21,Adrian Sutil,Spyker Ferrari,+2.760s,32
21,22,Christijan Albers,Spyker Ferrari,+3.255s,9
