,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:24.360,18
3,2,Fernando Alonso,Ferrari,+0.283s,13
2,3,Mark Webber,Red Bull Racing Renault,+0.317s,22
10,4,Lewis Hamilton,Mercedes,+0.352s,17
6,5,Sergio Perez,McLaren Mercedes,+0.504s,19
19,6,Daniel Ricciardo,STR Ferrari,+0.505s,19
4,7,Felipe Massa,Ferrari,+0.635s,14
5,8,Jenson Button,McLaren Mercedes,+0.743s,15
16,9,Pastor Maldonado,Williams Renault,+0.756s,20
7,10,Kimi Räikkönen,Lotus Renault,+0.760s,18
18,11,Jean-Eric Vergne,STR Ferrari,+0.776s,16
11,12,Nico Hulkenberg,Sauber Ferrari,+0.913s,21
12,13,Esteban Gutierrez ,Sauber Ferrari,+0.964s,22
8,14,Romain Grosjean,Lotus Renault,+1.139s,17
17,15,Valtteri Bottas,Williams Renault,+1.300s,21
15,16,Adrian Sutil,Force India Mercedes,+1.342s,19
14,17,Paul di Resta,Force India Mercedes,+1.760s,11
20,18,Charles Pic,Caterham Renault,+2.247s,21
21,19,Giedo van der Garde,Caterham Renault,+2.812s,20
22,20,Jules Bianchi,Marussia Cosworth,+3.245s,18
23,21,Max Chilton,Marussia Cosworth,+3.305s,18
9,22,Nico Rosberg,Mercedes,+3.462s,5
