,Position,Driver,Car,Laps,Time,Points
1,1,Mika Hakkinen,McLaren Mercedes,77,1:46:23.536,10
2,2,David Coulthard,McLaren Mercedes,77,+9.706s,6
4,3,Eddie Irvine,Ferrari,77,+27.228s,4
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,77,+31.815s,3
16,5,Rubens Barrichello,Stewart Ford,77,+43.808s,2
7,6,Damon Hill,Jordan Mugen Honda,77,+55.726s,1
10,7,Alexander Wurz,Benetton Playlife,77,+61.012s,0
19,8,Jarno Trulli,Prost Peugeot,76,+1 lap,0
6,9,Ralf Schumacher,Williams Supertec,76,+1 lap,0
18,10,Olivier Panis,Prost Peugeot,76,+1 lap,0
17,11,Johnny Herbert,Stewart Ford,76,+1 lap,0
3,12,Mika Salo,Ferrari,75,+2 laps,0
23,13,Ricardo Zonta,BAR Supertec,75,+2 laps,0
20,14,Luca Badoer,Minardi Ford,75,+2 laps,0
14,15,Pedro de la Rosa,Arrows,75,+2 laps,0
11,16,Jean Alesi,Sauber Petronas,74,DNF,0
21,17,Marc Gene,Minardi Ford,74,+3 laps,0
22,NC,Jacques Villeneuve,BAR Supertec,60,DNF,0
9,NC,Giancarlo Fisichella,Benetton Playlife,52,DNF,0
15,NC,Toranosuke Takagi,Arrows,26,DNF,0
12,NC,Pedro Diniz,Sauber Petronas,19,DNF,0
5,NC,Alessandro Zanardi,Williams Supertec,10,DNF,0
