,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:46.654,29
2,2,Lewis Hamilton,McLaren Mercedes,+0.111s,29
5,3,Felipe Massa,Ferrari,+0.299s,27
6,4,Kimi Räikkönen,Ferrari,+0.512s,26
12,5,Jarno Trulli,Toyota,+0.837s,33
11,6,Ralf Schumacher,Toyota,+1.292s,34
3,7,Giancarlo Fisichella,Renault,+1.432s,30
15,8,Mark Webber,Red Bull Renault,+1.617s,29
10,9,Robert Kubica,Sauber BMW,+1.625s,37
4,10,Heikki Kovalainen,Renault,+1.913s,38
9,11,Nick Heidfeld,Sauber BMW,+1.952s,36
16,12,Nico Rosberg,Williams Toyota,+2.186s,32
14,13,David Coulthard,Red Bull Renault,+2.229s,17
7,14,Jenson Button,Honda,+2.265s,29
8,15,Rubens Barrichello,Honda,+2.710s,31
17,16,Alexander Wurz,Williams Toyota,+2.739s,28
21,17,Sakon Yamamoto,Spyker Ferrari,+3.043s,32
19,18,Sebastian Vettel,STR Ferrari,+3.066s,34
22,19,Takuma Sato,Super Aguri Honda,+3.514s,23
20,20,Adrian Sutil,Spyker Ferrari,+3.745s,24
23,21,Anthony Davidson,Super Aguri Honda,+3.888s,24
18,22,Vitantonio Liuzzi,STR Ferrari,+4.211s,9
