,Position,Driver,Car,Laps,Time,Points
6,1,Kimi Räikkönen,Ferrari,44,1:20:39.066,10
5,2,Felipe Massa,Ferrari,44,+4.695s,8
1,3,Fernando Alonso,McLaren Mercedes,44,+14.343s,6
2,4,Lewis Hamilton,McLaren Mercedes,44,+23.615s,5
9,5,Nick Heidfeld,Sauber BMW,44,+51.879s,4
16,6,Nico Rosberg,Williams Toyota,44,+76.876s,3
15,7,Mark Webber,Red Bull Renault,44,+80.639s,2
4,8,Heikki Kovalainen,Renault,44,+85.106s,1
10,9,Robert Kubica,Sauber BMW,44,+85.661s,0
11,10,Ralf Schumacher,Toyota,44,+88.574s,0
12,11,Jarno Trulli,Toyota,44,+103.653s,0
18,12,Vitantonio Liuzzi,STR Ferrari,43,+1 lap,0
8,13,Rubens Barrichello,Honda,43,+1 lap,0
20,14,Adrian Sutil,Spyker Ferrari,43,+1 lap,0
22,15,Takuma Sato,Super Aguri Honda,43,+1 lap,0
23,16,Anthony Davidson,Super Aguri Honda,43,+1 lap,0
21,17,Sakon Yamamoto,Spyker Ferrari,43,+1 lap,0
7,NC,Jenson Button,Honda,36,DNF,0
17,NC,Alexander Wurz,Williams Toyota,34,DNF,0
14,NC,David Coulthard,Red Bull Renault,29,DNF,0
19,NC,Sebastian Vettel,STR Ferrari,8,DNF,0
3,NC,Giancarlo Fisichella,Renault,1,DNF,0
