,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:46.137,17
5,2,Felipe Massa,Ferrari,+0.251s,17
1,3,Fernando Alonso,McLaren Mercedes,+0.370s,10
2,4,Lewis Hamilton,McLaren Mercedes,+0.645s,14
4,5,Heikki Kovalainen,Renault,+0.928s,13
12,6,Jarno Trulli,Toyota,+1.081s,11
16,7,Nico Rosberg,Williams Toyota,+1.114s,16
9,8,Nick Heidfeld,Sauber BMW,+1.222s,16
11,9,Ralf Schumacher,Toyota,+1.317s,19
15,10,Mark Webber,Red Bull Renault,+1.390s,15
3,11,Giancarlo Fisichella,Renault,+1.427s,16
7,12,Jenson Button,Honda,+1.630s,18
14,13,David Coulthard,Red Bull Renault,+1.669s,10
19,14,Sebastian Vettel,STR Ferrari,+1.701s,19
17,15,Alexander Wurz,Williams Toyota,+1.765s,16
22,16,Takuma Sato,Super Aguri Honda,+1.992s,16
18,17,Vitantonio Liuzzi,STR Ferrari,+2.026s,21
20,18,Adrian Sutil,Spyker Ferrari,+2.211s,18
8,19,Rubens Barrichello,Honda,+2.391s,16
23,20,Anthony Davidson,Super Aguri Honda,+2.818s,16
21,21,Sakon Yamamoto,Spyker Ferrari,+3.042s,14
10,22,Robert Kubica,Sauber BMW,,2
