,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:47.339,16
2,2,Lewis Hamilton,McLaren Mercedes,+0.542s,19
1,3,Fernando Alonso,McLaren Mercedes,+0.655s,17
9,4,Nick Heidfeld,Sauber BMW,+0.713s,20
16,5,Nico Rosberg,Williams Toyota,+1.033s,18
10,6,Robert Kubica,Sauber BMW,+1.266s,20
17,7,Alexander Wurz,Williams Toyota,+1.581s,20
12,8,Jarno Trulli,Toyota,+1.655s,19
4,9,Heikki Kovalainen,Renault,+1.799s,22
7,10,Jenson Button,Honda,+1.991s,22
3,11,Giancarlo Fisichella,Renault,+2.041s,25
11,12,Ralf Schumacher,Toyota,+2.209s,21
15,13,Mark Webber,Red Bull Renault,+2.555s,23
14,14,David Coulthard,Red Bull Renault,+2.592s,19
8,15,Rubens Barrichello,Honda,+2.925s,22
19,16,Sebastian Vettel,STR Ferrari,+3.143s,27
22,17,Takuma Sato,Super Aguri Honda,+3.301s,16
23,18,Anthony Davidson,Super Aguri Honda,+3.309s,20
20,19,Adrian Sutil,Spyker Ferrari,+3.429s,22
18,20,Vitantonio Liuzzi,STR Ferrari,+4.289s,12
21,21,Sakon Yamamoto,Spyker Ferrari,+5.040s,21
5,22,Felipe Massa,Ferrari,,2
