,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Williams Mercedes,1:49.465,12
3,2,Daniel Ricciardo,Red Bull Racing Renault,+0.268s,9
6,3,Nico Rosberg,Mercedes,+0.274s,13
7,4,Kimi Räikkönen,Ferrari,+0.352s,9
44,5,Lewis Hamilton,Mercedes,+0.352s,13
14,6,Fernando Alonso,Ferrari,+0.425s,9
26,7,Daniil Kvyat,STR Renault,+0.428s,11
22,8,Jenson Button,McLaren Mercedes,+0.738s,11
19,9,Felipe Massa,Williams Mercedes,+0.958s,11
25,10,Jean-Eric Vergne,STR Renault,+1.070s,10
11,11,Sergio Perez,Force India Mercedes,+1.127s,12
20,12,Kevin Magnussen,McLaren Mercedes,+1.283s,11
1,13,Sebastian Vettel,Red Bull Racing Renault,+1.349s,10
27,14,Nico Hulkenberg,Force India Mercedes,+1.401s,11
99,15,Adrian Sutil,Sauber Ferrari,+1.497s,12
8,16,Romain Grosjean,Lotus Renault,+2.044s,9
13,17,Pastor Maldonado,Lotus Renault,+2.145s,10
21,18,Esteban Gutierrez ,Sauber Ferrari,+2.433s,15
17,19,Jules Bianchi,Marussia Ferrari,+2.992s,14
4,20,Max Chilton,Marussia Ferrari,+3.519s,14
9,21,Marcus Ericsson,Caterham Renault,+4.829s,11
45,22,Andre Lotterer,Caterham Renault,+5.543s,13
