,Position,Driver,Car,Laps,Time,Points
3,1,Daniel Ricciardo,Red Bull Racing Renault,44,1:24:36.556,25
6,2,Nico Rosberg,Mercedes,44,+3.383s,18
77,3,Valtteri Bottas,Williams Mercedes,44,+28.032s,15
7,4,Kimi Räikkönen,Ferrari,44,+36.815s,12
1,5,Sebastian Vettel,Red Bull Racing Renault,44,+52.196s,10
22,6,Jenson Button,McLaren Mercedes,44,+54.580s,8
14,7,Fernando Alonso,Ferrari,44,+61.162s,6
11,8,Sergio Perez,Force India Mercedes,44,+64.293s,4
26,9,Daniil Kvyat,STR Renault,44,+65.347s,2
27,10,Nico Hulkenberg,Force India Mercedes,44,+65.697s,1
25,11,Jean-Eric Vergne,STR Renault,44,+71.920s,0
20,12,Kevin Magnussen,McLaren Mercedes,44,+74.262s,0
19,13,Felipe Massa,Williams Mercedes,44,+75.975s,0
99,14,Adrian Sutil,Sauber Ferrari,44,+82.447s,0
21,15,Esteban Gutierrez ,Sauber Ferrari,44,+90.825s,0
4,16,Max Chilton,Marussia Ferrari,43,+1 lap,0
9,17,Marcus Ericsson,Caterham Renault,43,+1 lap,0
17,18,Jules Bianchi,Marussia Ferrari,39,DNF,0
44,NC,Lewis Hamilton,Mercedes,38,DNF,0
8,NC,Romain Grosjean,Lotus Renault,33,DNF,0
13,NC,Pastor Maldonado,Lotus Renault,1,DNF,0
45,NC,Andre Lotterer,Caterham Renault,1,DNF,0
