,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:25.457,22
1,2,Michael Schumacher,Benetton Renault,+0.314s,15
5,3,Damon Hill,Williams Renault,+0.375s,23
8,4,Mika Hakkinen,McLaren Mercedes,+0.753s,21
7,5,Mark Blundell,McLaren Mercedes,+1.079s,23
2,6,Johnny Herbert,Benetton Renault,+1.713s,23
6,7,David Coulthard,Williams Renault,+1.947s,22
14,8,Rubens Barrichello,Jordan Peugeot,+2.105s,23
28,9,Gerhard Berger,Ferrari,+2.426s,21
26,10,Olivier Panis,Ligier Mugen Honda,+2.627s,19
9,11,Gianni Morbidelli,Footwork Hart,+3.002s,22
25,12,Martin Brundle,Ligier Mugen Honda,+3.227s,23
15,13,Eddie Irvine,Jordan Peugeot,+3.554s,23
24,14,Luca Badoer,Minardi Ford,+3.822s,21
3,15,Ukyo Katayama,Tyrrell Yamaha,+3.908s,23
11,16,Domenico Schiattarella,Simtek Ford,+4.280s,24
23,17,Pierluigi Martini,Minardi Ford,+4.458s,23
30,18,Heinz-Harald Frentzen,Sauber Ford,+4.714s,13
4,19,Mika Salo,Tyrrell Yamaha,+5.330s,23
16,20,Bertrand Gachot,Pacific Ilmor,+5.346s,22
22,21,Roberto Moreno,Forti Ford,+5.466s,23
17,22,Andrea Montermini,Pacific Ilmor,+5.897s,21
29,23,Jean-Christophe Boullion,Sauber Ford,+6.285s,11
12,24,Jos Verstappen,Simtek Ford,+8.364s,5
21,25,Pedro Diniz,Forti Ford,+8.484s,18
10,26,Taki Inoue,Footwork Hart,+10.712s,22
