,Position,Driver,Car,Time / Gap,Laps
3,1,Kimi Räikkönen,McLaren Mercedes,1:28.315,5
5,2,Michael Schumacher,Ferrari,+0.462s,4
12,3,Jenson Button,Honda,+0.470s,5
35,4,Alexander Wurz,Williams Cosworth,+0.644s,24
36,5,Anthony Davidson,Honda,+0.878s,19
4,6,Pedro de la Rosa,McLaren Mercedes,+1.061s,5
16,7,Nick Heidfeld,Sauber BMW,+1.465s,6
38,8,Sebastian Vettel,Sauber BMW,+1.649s,25
37,9,Robert Doornbos,RBR Ferrari,+2.076s,16
40,10,Neel Jani,STR Cosworth,+2.261s,22
11,11,Rubens Barrichello,Honda,+2.523s,5
39,12,Giorgio Mondini,MF1 Toyota,+2.531s,28
21,13,Scott Speed,STR Cosworth,+3.101s,5
19,14,Christijan Albers,MF1 Toyota,+3.160s,10
18,15,Tiago Monteiro,MF1 Toyota,+3.251s,10
41,16,Franck Montagny,Super Aguri Honda,+3.499s,13
6,17,Felipe Massa,Ferrari,+3.589s,5
23,18,Sakon Yamamoto,Super Aguri Honda,+3.897s,11
20,19,Vitantonio Liuzzi,STR Cosworth,+4.182s,6
7,20,Ralf Schumacher,Toyota,,5
8,21,Jarno Trulli,Toyota,,2
2,22,Giancarlo Fisichella,Renault,,1
1,23,Fernando Alonso,Renault,,1
22,24,Takuma Sato,Super Aguri Honda,,1
17,25,Robert Kubica,Sauber BMW,,1
15,26,Christian Klien,RBR Ferrari,,1
14,27,David Coulthard,RBR Ferrari,,1
