,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:27.203,12
1,2,Fernando Alonso,Renault,+0.721s,16
2,3,Giancarlo Fisichella,Renault,+0.760s,17
17,4,Robert Kubica,Sauber BMW,+0.761s,15
16,5,Nick Heidfeld,Sauber BMW,+0.948s,14
12,6,Jenson Button,Honda,+0.987s,17
6,7,Felipe Massa,Ferrari,+1.063s,14
11,8,Rubens Barrichello,Honda,+1.156s,15
3,9,Kimi Räikkönen,McLaren Mercedes,+1.165s,11
15,10,Christian Klien,RBR Ferrari,+1.627s,9
8,11,Jarno Trulli,Toyota,+1.658s,17
21,12,Scott Speed,STR Cosworth,+1.658s,14
4,13,Pedro de la Rosa,McLaren Mercedes,+1.831s,12
9,14,Mark Webber,Williams Cosworth,+1.866s,10
10,15,Nico Rosberg,Williams Cosworth,+1.973s,13
14,16,David Coulthard,RBR Ferrari,+2.154s,12
7,17,Ralf Schumacher,Toyota,+2.171s,18
20,18,Vitantonio Liuzzi,STR Cosworth,+2.223s,19
19,19,Christijan Albers,MF1 Toyota,+2.465s,19
23,20,Sakon Yamamoto,Super Aguri Honda,+2.678s,17
18,21,Tiago Monteiro,MF1 Toyota,+2.712s,17
22,22,Takuma Sato,Super Aguri Honda,+2.948s,21
