,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:13.676,15
3,2,Juan Pablo Montoya,Williams BMW,+0.300s,11
5,3,David Coulthard,McLaren Mercedes,+0.388s,11
6,4,Kimi Räikkönen,McLaren Mercedes,+0.424s,14
8,5,Fernando Alonso,Renault,+0.644s,12
2,6,Rubens Barrichello,Ferrari,+0.717s,12
1,7,Michael Schumacher,Ferrari,+0.783s,14
7,8,Jarno Trulli,Renault,+0.792s,15
4,9,Antonio Pizzonia,Williams BMW,+1.090s,10
16,10,Cristiano da Matta,Toyota,+1.115s,19
17,11,Olivier Panis,Toyota,+1.277s,16
14,12,Mark Webber,Jaguar Cosworth,+1.324s,25
15,13,Christian Klien,Jaguar Cosworth,+1.805s,20
11,14,Giancarlo Fisichella,Sauber Petronas,+1.896s,10
12,15,Felipe Massa,Sauber Petronas,+1.912s,10
18,16,Nick Heidfeld,Jordan Ford,+3.156s,16
20,17,Gianmaria Bruni,Minardi Cosworth,+4.551s,13
21,18,Zsolt Baumgartner,Minardi Cosworth,+5.015s,15
