,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:15.066,11
3,2,Juan Pablo Montoya,Williams BMW,+0.211s,5
2,3,Rubens Barrichello,Ferrari,+0.288s,10
6,4,Kimi Räikkönen,McLaren Mercedes,+0.560s,6
9,5,Jenson Button,BAR Honda,+0.773s,10
17,6,Olivier Panis,Toyota,+0.816s,7
5,7,David Coulthard,McLaren Mercedes,+0.853s,7
4,8,Antonio Pizzonia,Williams BMW,+1.085s,12
11,9,Giancarlo Fisichella,Sauber Petronas,+1.166s,9
7,10,Jarno Trulli,Renault,+1.268s,5
16,11,Cristiano da Matta,Toyota,+1.391s,8
8,12,Fernando Alonso,Renault,+1.396s,5
12,13,Felipe Massa,Sauber Petronas,+1.466s,8
15,14,Christian Klien,Jaguar Cosworth,+1.584s,5
14,15,Mark Webber,Jaguar Cosworth,+1.895s,7
18,16,Nick Heidfeld,Jordan Ford,+2.303s,10
20,17,Gianmaria Bruni,Minardi Cosworth,+3.132s,11
19,18,Giorgio Pantano,Jordan Ford,+3.848s,4
21,19,Zsolt Baumgartner,Minardi Cosworth,+6.222s,9
10,20,Takuma Sato,BAR Honda,,4
