,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,66,1:23:54.848,10
9,2,Jenson Button,BAR Honda,66,+8.388s,8
8,3,Fernando Alonso,Renault,66,+16.351s,6
5,4,David Coulthard,McLaren Mercedes,66,+19.231s,5
3,5,Juan Pablo Montoya,Williams BMW,66,+23.055s,4
14,6,Mark Webber,Jaguar Cosworth,66,+41.108s,3
4,7,Antonio Pizzonia,Williams BMW,66,+41.956s,2
10,8,Takuma Sato,BAR Honda,66,+46.842s,1
11,9,Giancarlo Fisichella,Sauber Petronas,66,+67.102s,0
15,10,Christian Klien,Jaguar Cosworth,66,+68.578s,0
7,11,Jarno Trulli,Renault,66,+70.258s,0
2,12,Rubens Barrichello,Ferrari,66,+73.252s,0
12,13,Felipe Massa,Sauber Petronas,65,+1 lap,0
17,14,Olivier Panis,Toyota,65,+1 lap,0
19,15,Giorgio Pantano,Jordan Ford,63,+3 laps,0
21,16,Zsolt Baumgartner,Minardi Cosworth,62,+4 laps,0
20,17,Gianmaria Bruni,Minardi Cosworth,62,+4 laps,0
18,NC,Nick Heidfeld,Jordan Ford,42,DNF,0
16,NC,Cristiano da Matta,Toyota,38,DNF,0
6,NC,Kimi Räikkönen,McLaren Mercedes,13,DNF,0
