,Position,Driver,Car,Time / Gap,Laps
35,1,Anthony Davidson,BAR Honda,1:15.756,32
1,2,Michael Schumacher,Ferrari,+0.108s,11
6,3,Kimi Räikkönen,McLaren Mercedes,+0.562s,8
38,4,Ricardo Zonta,Toyota,+0.584s,36
11,5,Giancarlo Fisichella,Sauber Petronas,+0.695s,11
17,6,Olivier Panis,Toyota,+0.728s,20
2,7,Rubens Barrichello,Ferrari,+0.737s,16
9,8,Jenson Button,BAR Honda,+0.788s,12
3,9,Juan Pablo Montoya,Williams BMW,+1.039s,14
4,10,Antonio Pizzonia,Williams BMW,+1.089s,14
5,11,David Coulthard,McLaren Mercedes,+1.160s,8
16,12,Cristiano da Matta,Toyota,+1.355s,21
8,13,Fernando Alonso,Renault,+1.386s,11
12,14,Felipe Massa,Sauber Petronas,+1.605s,18
7,15,Jarno Trulli,Renault,+1.731s,14
10,16,Takuma Sato,BAR Honda,+1.770s,14
37,17,Bjorn Wirdheim,Jaguar Cosworth,+1.958s,20
18,18,Nick Heidfeld,Jordan Ford,+2.501s,15
39,19,Timo Glock,Jordan Ford,+3.012s,17
15,20,Christian Klien,Jaguar Cosworth,+3.054s,9
20,21,Gianmaria Bruni,Minardi Cosworth,+3.332s,17
40,22,Bas Leinders,Minardi Cosworth,+3.514s,14
21,23,Zsolt Baumgartner,Minardi Cosworth,+4.203s,13
19,24,Giorgio Pantano,Jordan Ford,+4.273s,17
14,25,Mark Webber,Jaguar Cosworth,,1
