,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:30.653,13
7,2,Ralf Schumacher,Toyota,+1.210s,15
12,3,Jenson Button,Honda,+1.657s,12
2,4,Giancarlo Fisichella,Renault,+1.874s,13
1,5,Fernando Alonso,Renault,+1.902s,14
16,6,Nick Heidfeld,Sauber BMW,+1.937s,15
10,7,Nico Rosberg,Williams Cosworth,+2.077s,18
3,8,Kimi Räikkönen,McLaren Mercedes,+2.077s,12
17,9,Robert Kubica,Sauber BMW,+2.134s,17
6,10,Felipe Massa,Ferrari,+2.137s,15
20,11,Vitantonio Liuzzi,STR Cosworth,+2.324s,20
4,12,Pedro de la Rosa,McLaren Mercedes,+2.510s,12
21,13,Scott Speed,STR Cosworth,+2.560s,20
19,14,Christijan Albers,MF1 Toyota,+2.617s,23
9,15,Mark Webber,Williams Cosworth,+2.686s,17
14,16,David Coulthard,RBR Ferrari,+2.798s,16
15,17,Robert Doornbos,RBR Ferrari,+3.010s,12
11,18,Rubens Barrichello,Honda,+3.095s,16
18,19,Tiago Monteiro,MF1 Toyota,+3.171s,19
8,20,Jarno Trulli,Toyota,+3.465s,15
23,21,Sakon Yamamoto,Super Aguri Honda,+3.993s,10
22,22,Takuma Sato,Super Aguri Honda,+4.074s,20
