,Position,Driver,Car,Time / Gap,Laps
2,1,Giancarlo Fisichella,Renault,1:34.337,8
6,2,Felipe Massa,Ferrari,+0.071s,10
5,3,Michael Schumacher,Ferrari,+0.228s,10
1,4,Fernando Alonso,Renault,+0.526s,5
36,5,Anthony Davidson,Honda,+0.569s,23
38,6,Sebastian Vettel,Sauber BMW,+0.575s,30
12,7,Jenson Button,Honda,+0.665s,6
4,8,Pedro de la Rosa,McLaren Mercedes,+0.727s,6
8,9,Jarno Trulli,Toyota,+1.006s,12
3,10,Kimi Räikkönen,McLaren Mercedes,+1.030s,5
7,11,Ralf Schumacher,Toyota,+1.038s,12
37,12,Michael  Ammermuller,RBR Ferrari,+1.096s,25
11,13,Rubens Barrichello,Honda,+1.191s,10
9,14,Mark Webber,Williams Cosworth,+1.529s,5
10,15,Nico Rosberg,Williams Cosworth,+1.839s,10
19,16,Christijan Albers,MF1 Toyota,+1.843s,4
35,17,Alexander Wurz,Williams Cosworth,+1.897s,25
17,18,Robert Kubica,Sauber BMW,+1.962s,5
41,19,Franck Montagny,Super Aguri Honda,+3.017s,20
20,20,Vitantonio Liuzzi,STR Cosworth,+3.104s,15
21,21,Scott Speed,STR Cosworth,+3.164s,16
14,22,David Coulthard,RBR Ferrari,+3.259s,6
18,23,Tiago Monteiro,MF1 Toyota,+3.365s,9
40,24,Neel Jani,STR Cosworth,+3.404s,26
15,25,Robert Doornbos,RBR Ferrari,+3.451s,9
22,26,Takuma Sato,Super Aguri Honda,+4.196s,18
16,27,Nick Heidfeld,Sauber BMW,+4.442s,5
23,28,Sakon Yamamoto,Super Aguri Honda,+4.618s,14
39,29,Adrian Sutil,MF1 Toyota,+9.577s,14
