,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:10.760,15
6,2,Felipe Massa,Ferrari,+0.279s,8
2,3,Giancarlo Fisichella,Renault,+1.180s,15
16,4,Nick Heidfeld,Sauber BMW,+1.289s,18
11,5,Rubens Barrichello,Honda,+1.389s,13
1,6,Fernando Alonso,Renault,+1.442s,15
12,7,Jenson Button,Honda,+1.509s,18
17,8,Jacques Villeneuve,Sauber BMW,+1.567s,13
3,9,Kimi Räikkönen,McLaren Mercedes,+1.809s,13
4,10,Juan Pablo Montoya,McLaren Mercedes,+1.832s,10
20,11,Vitantonio Liuzzi,STR Cosworth,+1.915s,18
9,12,Mark Webber,Williams Cosworth,+2.144s,15
18,13,Tiago Monteiro,MF1 Toyota,+2.153s,18
8,14,Jarno Trulli,Toyota,+2.331s,21
7,15,Ralf Schumacher,Toyota,+2.341s,19
21,16,Scott Speed,STR Cosworth,+2.343s,17
15,17,Christian Klien,RBR Ferrari,+2.353s,15
19,18,Christijan Albers,MF1 Toyota,+2.412s,19
10,19,Nico Rosberg,Williams Cosworth,+2.470s,12
14,20,David Coulthard,RBR Ferrari,+2.604s,17
22,21,Takuma Sato,Super Aguri Honda,+3.046s,16
23,22,Franck Montagny,Super Aguri Honda,+3.694s,10
