,Position,Driver,Car,Time / Gap,Laps
36,1,Anthony Davidson,Honda,1:12.013,38
38,2,Robert Kubica,Sauber BMW,+0.796s,39
2,3,Giancarlo Fisichella,Renault,+0.920s,14
6,4,Felipe Massa,Ferrari,+1.251s,26
39,5,Giorgio Mondini,MF1 Toyota,+1.314s,33
5,6,Michael Schumacher,Ferrari,+1.333s,18
18,7,Tiago Monteiro,MF1 Toyota,+1.374s,21
12,8,Jenson Button,Honda,+1.384s,16
1,9,Fernando Alonso,Renault,+1.461s,14
3,10,Kimi Räikkönen,McLaren Mercedes,+1.541s,9
21,11,Scott Speed,STR Cosworth,+1.675s,26
9,12,Mark Webber,Williams Cosworth,+1.678s,15
16,13,Nick Heidfeld,Sauber BMW,+1.712s,14
20,14,Vitantonio Liuzzi,STR Cosworth,+1.722s,24
4,15,Juan Pablo Montoya,McLaren Mercedes,+1.812s,10
17,16,Jacques Villeneuve,Sauber BMW,+1.844s,17
40,17,Neel Jani,STR Cosworth,+1.933s,31
11,18,Rubens Barrichello,Honda,+1.998s,20
35,19,Alexander Wurz,Williams Cosworth,+2.037s,39
15,20,Christian Klien,RBR Ferrari,+2.071s,15
19,21,Christijan Albers,MF1 Toyota,+2.156s,19
22,22,Takuma Sato,Super Aguri Honda,+2.378s,24
8,23,Jarno Trulli,Toyota,+2.436s,16
10,24,Nico Rosberg,Williams Cosworth,+2.549s,17
14,25,David Coulthard,RBR Ferrari,+2.663s,18
37,26,Robert Doornbos,RBR Ferrari,+2.826s,13
7,27,Ralf Schumacher,Toyota,+3.050s,10
41,28,Sakon Yamamoto,Super Aguri Honda,+3.107s,33
23,29,Franck Montagny,Super Aguri Honda,,2
