,Position,Driver,Car,Time
5,1,Nigel Mansell,Williams Renault,1:20.939
1,2,Ayrton Senna,McLaren Honda,1:21.618
6,3,Riccardo Patrese,Williams Renault,1:22.109
2,4,Gerhard Berger,McLaren Honda,1:22.476
27,5,Alain Prost,Ferrari,1:22.478
28,6,Jean Alesi,Ferrari,1:22.881
19,7,Roberto Moreno,Benetton Ford,1:23.265
20,8,Nelson Piquet,Benetton Ford,1:23.626
15,9,Mauricio Gugelmin,Leyton House Ilmor,1:24.044
4,10,Stefano Modena,Tyrrell Honda,1:24.069
22,11,Jyrki Jarvilehto,Dallara Judd,1:24.141
8,12,Mark Blundell,Brabham Yamaha,1:24.165
33,13,Andrea de Cesaris,Jordan Ford,1:24.169
7,14,Martin Brundle,Brabham Yamaha,1:24.345
3,15,Satoru Nakajima,Tyrrell Honda,1:24.560
16,16,Ivan Capelli,Leyton House Ilmor,1:24.587
32,17,Bertrand Gachot,Jordan Ford,1:24.592
21,18,Emanuele Pirro,Dallara Judd,1:24.654
25,19,Thierry Boutsen,Ligier Lamborghini,1:25.174
24,20,Gianni Morbidelli,Minardi Ferrari,1:25.222
29,21,Eric Bernard,Lola Ford,1:25.537
30,22,Aguri Suzuki,Lola Ford,1:25.583
23,23,Pierluigi Martini,Minardi Ferrari,1:25.583
12,24,Johnny Herbert,Lotus Judd,1:25.689
11,25,Mika Hakkinen,Lotus Judd,1:25.872
9,26,Michele Alboreto,Footwork Porsche,1:26.192
