,Position,Driver,Car,Laps,Time,Points
1,1,Jim Clark,Lotus Climax,32,2:27:47.600,9
14,2,Bruce McLaren,Cooper Climax,32,+294.000s,6
18,3,Dan Gurney,Brabham Climax,31,+1 lap,4
8,4,Richie Ginther,BRM,31,+1 lap,3
12,5,Jo Bonnier,Cooper Climax,30,+2 laps,2
29,6,Carel Godin de Beaufort ,Porsche,30,+2 laps,1
15,7,Tony Maggs,Cooper Climax,27,DNF,0
24,8,Tony  Settember ,Scirocco BRM,25,DNF,0
9,NC,John Surtees,Ferrari,19,DNF,0
7,NC,Graham Hill,BRM,17,DNF,0
22,NC,Lucien Bianchi,Lola Climax,17,DNF,0
5,NC,Jim  Hall ,Lotus BRM,16,DNF,0
28,NC,Jo Siffert,Lotus BRM,16,DNF,0
26,NC,Phil Hill,ATS,13,DNF,0
17,NC,Jack Brabham,Brabham Climax,12,DNF,0
21,NC,Chris Amon,Lola Climax,10,DNF,0
4,NC,Innes Ireland,BRP BRM,9,DNF,0
27,NC,Giancarlo Baghetti,ATS,7,DNF,0
10,NC,Willy Mairesse,Ferrari,7,DNF,0
2,NC,Trevor  Taylor ,Lotus Climax,5,DNF,0
