,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:18.573,25
7,2,David Coulthard,McLaren Mercedes,+0.226s,29
10,3,Ralf Schumacher,Jordan Mugen Honda,+1.148s,40
11,4,Olivier Panis,Prost Peugeot,+1.213s,33
4,5,Eddie Irvine,Ferrari,+1.343s,41
6,6,Alexander Wurz,Benetton Playlife,+1.363s,40
2,7,Heinz-Harald Frentzen,Williams Mecachrome,+1.364s,37
18,8,Rubens Barrichello,Stewart Ford,+1.437s,37
14,9,Jean Alesi,Sauber Petronas,+1.448s,42
1,10,Jacques Villeneuve,Williams Mecachrome,+1.458s,39
3,11,Michael Schumacher,Ferrari,+1.591s,38
9,12,Damon Hill,Jordan Mugen Honda,+1.954s,38
5,13,Giancarlo Fisichella,Benetton Playlife,+2.204s,26
19,14,Jan Magnussen,Stewart Ford,+2.266s,32
12,15,Jarno Trulli,Prost Peugeot,+2.346s,22
17,16,Mika Salo,Arrows,+2.543s,27
16,17,Pedro Diniz,Arrows,+2.725s,36
21,18,Toranosuke Takagi,Tyrrell Ford,+3.025s,30
23,19,Esteban Tuero,Minardi Ford,+3.328s,44
22,20,Shinji Nakano,Minardi Ford,+3.365s,33
20,21,Ricardo Rosset,Tyrrell Ford,+4.389s,18
15,22,Johnny Herbert,Sauber Petronas,+47.508s,5
