,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:22.821,30
3,2,Jenson Button,McLaren Mercedes,+0.101s,24
5,3,Fernando Alonso,Ferrari,+0.576s,24
8,4,Nico Rosberg,Mercedes,+0.807s,29
10,5,Romain Grosjean,Lotus Renault,+0.812s,24
7,6,Michael Schumacher,Mercedes,+1.024s,26
6,7,Felipe Massa,Ferrari,+1.083s,25
9,8,Kimi Räikkönen,Lotus Renault,+1.162s,24
19,9,Valtteri Bottas,Williams Renault,+1.331s,24
15,10,Sergio Perez,Sauber Ferrari,+1.447s,27
18,11,Pastor Maldonado,Williams Renault,+1.479s,23
14,12,Kamui Kobayashi,Sauber Ferrari,+1.573s,19
2,13,Mark Webber,Red Bull Racing Renault,+1.725s,24
11,14,Paul di Resta,Force India Mercedes,+1.738s,22
1,15,Sebastian Vettel,Red Bull Racing Renault,+1.787s,25
16,16,Daniel Ricciardo,STR Ferrari,+2.533s,25
17,17,Jean-Eric Vergne,STR Ferrari,+2.738s,27
12,18,Jules Bianchi,Force India Mercedes,+2.894s,26
21,19,Vitaly Petrov,Caterham Renault,+3.619s,27
25,20,Charles Pic,Marussia Cosworth,+3.884s,23
20,21,Heikki Kovalainen,Caterham Renault,+3.934s,28
24,22,Timo Glock,Marussia Cosworth,+4.194s,24
22,23,Pedro de la Rosa,HRT Cosworth,+4.280s,21
23,24,Dani Clos,HRT Cosworth,+5.355s,24
