,Position,Driver,Car,Time / Gap,Laps
4,1,Robert Kubica,Sauber BMW,1:25.087,19
12,2,Timo Glock,Toyota,+0.084s,25
6,3,Nelson Piquet,Renault,+0.328s,19
3,4,Nick Heidfeld,Sauber BMW,+0.387s,24
8,5,Kazuki Nakajima,Williams Toyota,+0.476s,23
9,6,David Coulthard,Red Bull Renault,+0.527s,20
2,7,Felipe Massa,Ferrari,+0.622s,15
10,8,Mark Webber,Red Bull Renault,+0.698s,20
5,9,Fernando Alonso,Renault,+0.712s,19
15,10,Sebastian Vettel,STR Ferrari,+0.793s,24
22,11,Lewis Hamilton,McLaren Mercedes,+0.814s,8
14,12,Sebastien Bourdais,STR Ferrari,+0.897s,22
11,13,Jarno Trulli,Toyota,+0.926s,21
7,14,Nico Rosberg,Williams Toyota,+1.126s,19
23,15,Heikki Kovalainen,McLaren Mercedes,+1.152s,10
1,16,Kimi Räikkönen,Ferrari,+1.190s,18
17,17,Rubens Barrichello,Honda,+1.575s,22
16,18,Jenson Button,Honda,+1.835s,26
20,19,Adrian Sutil,Force India Ferrari,+2.270s,12
21,20,Giancarlo Fisichella,Force India Ferrari,+2.831s,17
