,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:18.910,23
2,2,Felipe Massa,Ferrari,+0.153s,24
23,3,Heikki Kovalainen,McLaren Mercedes,+0.369s,20
1,4,Kimi Räikkönen,Ferrari,+0.489s,31
5,5,Fernando Alonso,Renault,+0.563s,30
6,6,Nelson Piquet,Renault,+0.833s,35
15,7,Sebastian Vettel,STR Ferrari,+1.211s,30
4,8,Robert Kubica,Sauber BMW,+1.250s,26
14,9,Sebastien Bourdais,STR Ferrari,+1.272s,34
8,10,Kazuki Nakajima,Williams Toyota,+1.307s,25
20,11,Adrian Sutil,Force India Ferrari,+1.378s,26
7,12,Nico Rosberg,Williams Toyota,+1.440s,28
10,13,Mark Webber,Red Bull Renault,+1.710s,24
3,14,Nick Heidfeld,Sauber BMW,+1.718s,23
11,15,Jarno Trulli,Toyota,+1.747s,33
17,16,Rubens Barrichello,Honda,+1.843s,32
16,17,Jenson Button,Honda,+1.859s,27
12,18,Timo Glock,Toyota,+1.913s,37
9,19,David Coulthard,Red Bull Renault,+1.995s,24
21,20,Giancarlo Fisichella,Force India Ferrari,+2.104s,28
