,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:31.465,32
6,2,Mark Webber,RBR Renault,+0.395s,29
11,3,Robert Kubica,Renault,+0.735s,32
8,4,Fernando Alonso,Ferrari,+0.897s,34
7,5,Felipe Massa,Ferrari,+1.054s,35
1,6,Jenson Button,McLaren Mercedes,+1.068s,28
12,7,Vitaly Petrov,Renault,+1.238s,32
3,8,Michael Schumacher,Mercedes,+1.366s,27
14,9,Adrian Sutil,Force India Mercedes,+1.377s,26
10,10,Nico Hulkenberg,Williams Cosworth,+1.386s,26
4,11,Nico Rosberg,Mercedes,+1.415s,26
23,12,Kamui Kobayashi,Sauber Ferrari,+2.006s,31
2,13,Lewis Hamilton,McLaren Mercedes,+2.016s,8
9,14,Rubens Barrichello,Williams Cosworth,+2.099s,16
22,15,Nick Heidfeld,Sauber Ferrari,+2.232s,33
16,16,Sebastien Buemi,STR Ferrari,+2.540s,32
17,17,Jaime Alguersuari,STR Ferrari,+2.590s,37
15,18,Vitantonio Liuzzi,Force India Mercedes,+2.845s,33
19,19,Heikki Kovalainen,Lotus Cosworth,+4.630s,37
18,20,Jarno Trulli,Lotus Cosworth,+4.868s,33
25,21,Lucas di Grassi,Virgin Cosworth,+5.165s,28
24,22,Timo Glock,Virgin Cosworth,+5.369s,28
21,23,Bruno Senna,HRT Cosworth,+5.887s,33
20,24,Sakon Yamamoto,HRT Cosworth,+6.366s,34
