,Position,Driver,Car,Time / Gap,Laps
17,1,Jaime Alguersuari,STR Ferrari,1:55.902,9
24,2,Timo Glock,Virgin Cosworth,+11.595s,6
25,3,Lucas di Grassi,Virgin Cosworth,,1
20,4,Sakon Yamamoto,HRT Cosworth,,1
21,5,Bruno Senna,HRT Cosworth,,1
16,6,Sebastien Buemi,STR Ferrari,,4
22,7,Nick Heidfeld,Sauber Ferrari,,1
7,8,Felipe Massa,Ferrari,,1
10,9,Nico Hulkenberg,Williams Cosworth,,2
9,10,Rubens Barrichello,Williams Cosworth,,1
23,11,Kamui Kobayashi,Sauber Ferrari,,1
19,12,Heikki Kovalainen,Lotus Cosworth,,1
4,13,Nico Rosberg,Mercedes,,1
15,14,Vitantonio Liuzzi,Force India Mercedes,,1
6,15,Mark Webber,RBR Renault,,1
3,16,Michael Schumacher,Mercedes,,1
8,17,Fernando Alonso,Ferrari,,1
12,18,Vitaly Petrov,Renault,,1
1,19,Jenson Button,McLaren Mercedes,,3
18,20,Jarno Trulli,Lotus Cosworth,,1
5,21,Sebastian Vettel,RBR Renault,,1
14,22,Adrian Sutil,Force India Mercedes,,1
11,23,Robert Kubica,Renault,,2
2,24,Lewis Hamilton,McLaren Mercedes,,3
