,Position,Driver,Car,Time
1,1,Mika Hakkinen,McLaren Mercedes,1:30.462
2,2,David Coulthard,McLaren Mercedes,1:30.946
3,3,Michael Schumacher,Ferrari,1:31.781
16,4,Rubens Barrichello,Stewart Ford,1:32.148
8,5,Heinz-Harald Frentzen,Jordan Mugen Honda,1:32.276
4,6,Eddie Irvine,Ferrari,1:32.289
9,7,Giancarlo Fisichella,Benetton Playlife,1:32.540
6,8,Ralf Schumacher,Williams Supertec,1:32.691
7,9,Damon Hill,Jordan Mugen Honda,1:32.695
10,10,Alexander Wurz,Benetton Playlife,1:32.789
22,11,Jacques Villeneuve,BAR Supertec,1:32.888
19,12,Jarno Trulli,Prost Peugeot,1:32.971
17,13,Johnny Herbert,Stewart Ford,1:32.991
12,14,Pedro Diniz,Sauber Petronas,1:33.374
5,15,Alessandro Zanardi,Williams Supertec,1:33.549
11,16,Jean Alesi,Sauber Petronas,1:33.910
15,17,Toranosuke Takagi,Arrows,1:34.182
14,18,Pedro de la Rosa,Arrows,1:34.244
23,19,Ricardo Zonta,BAR Supertec,1:34.412
18,20,Olivier Panis,Prost Peugeot,1:35.068
20,21,Luca Badoer,Minardi Ford,1:35.316
21,22,Marc Gene,Minardi Ford,1:37.013
