,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:31.971,30
1,2,Mika Hakkinen,McLaren Mercedes,+0.014s,21
16,3,Rubens Barrichello,Stewart Ford,+0.976s,30
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.058s,38
17,5,Johnny Herbert,Stewart Ford,+1.195s,28
7,6,Damon Hill,Jordan Mugen Honda,+1.449s,38
3,7,Michael Schumacher,Ferrari,+1.605s,17
19,8,Jarno Trulli,Prost Peugeot,+1.899s,31
5,9,Alessandro Zanardi,Williams Supertec,+1.980s,30
6,10,Ralf Schumacher,Williams Supertec,+1.986s,26
10,11,Alexander Wurz,Benetton Playlife,+2.075s,31
9,12,Giancarlo Fisichella,Benetton Playlife,+2.164s,25
11,13,Jean Alesi,Sauber Petronas,+2.570s,17
4,14,Eddie Irvine,Ferrari,+2.624s,23
18,15,Olivier Panis,Prost Peugeot,+2.722s,23
22,16,Jacques Villeneuve,BAR Supertec,+2.724s,25
12,17,Pedro Diniz,Sauber Petronas,+3.282s,24
15,18,Toranosuke Takagi,Arrows,+3.728s,30
14,19,Pedro de la Rosa,Arrows,+3.785s,35
21,20,Marc Gene,Minardi Ford,+4.510s,38
20,21,Luca Badoer,Minardi Ford,+5.987s,22
23,22,Ricardo Zonta,BAR Supertec,+6.104s,12
