,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:30.324,26
2,2,David Coulthard,McLaren Mercedes,+0.645s,30
17,3,Johnny Herbert,Stewart Ford,+2.245s,26
7,4,Damon Hill,Jordan Mugen Honda,+2.337s,29
22,5,Jacques Villeneuve,BAR Supertec,+2.393s,20
3,6,Michael Schumacher,Ferrari,+2.398s,25
16,7,Rubens Barrichello,Stewart Ford,+2.504s,22
8,8,Heinz-Harald Frentzen,Jordan Mugen Honda,+2.552s,23
9,9,Giancarlo Fisichella,Benetton Playlife,+2.651s,28
4,10,Eddie Irvine,Ferrari,+2.670s,24
12,11,Pedro Diniz,Sauber Petronas,+2.675s,22
10,12,Alexander Wurz,Benetton Playlife,+2.786s,16
19,13,Jarno Trulli,Prost Peugeot,+2.928s,21
11,14,Jean Alesi,Sauber Petronas,+2.981s,14
6,15,Ralf Schumacher,Williams Supertec,+2.999s,24
18,16,Olivier Panis,Prost Peugeot,+3.805s,28
14,17,Pedro de la Rosa,Arrows,+3.870s,17
15,18,Toranosuke Takagi,Arrows,+4.062s,28
5,19,Alessandro Zanardi,Williams Supertec,+5.120s,7
20,20,Luca Badoer,Minardi Ford,+5.515s,29
21,21,Marc Gene,Minardi Ford,+6.524s,19
23,22,Ricardo Zonta,BAR Supertec,+17.903s,3
