,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:31.401,17
5,2,Fernando Alonso,Ferrari,+0.063s,20
2,3,Mark Webber,Red Bull Racing Renault,+0.428s,12
6,4,Felipe Massa,Ferrari,+0.768s,20
12,5,Pastor Maldonado,Williams Cosworth,+1.095s,20
4,6,Jenson Button,McLaren Mercedes,+1.555s,18
16,7,Kamui Kobayashi,Sauber Ferrari,+1.613s,20
8,8,Nico Rosberg,Mercedes,+1.643s,23
17,9,Sergio Perez,Sauber Ferrari,+1.863s,21
15,10,Paul di Resta,Force India Mercedes,+2.022s,22
7,11,Michael Schumacher,Mercedes,+2.150s,11
14,12,Adrian Sutil,Force India Mercedes,+2.259s,22
3,13,Lewis Hamilton,McLaren Mercedes,+2.441s,16
11,14,Rubens Barrichello,Williams Cosworth,+2.504s,21
10,15,Vitaly Petrov,Renault,+2.641s,22
19,16,Jaime Alguersuari,STR Ferrari,+2.928s,20
18,17,Sebastien Buemi,STR Ferrari,+3.398s,20
9,18,Nick Heidfeld,Renault,+3.421s,21
20,19,Heikki Kovalainen,Lotus Renault,+3.824s,21
21,20,Jarno Trulli,Lotus Renault,+5.504s,21
24,21,Timo Glock,Virgin Cosworth,+6.213s,18
25,22,Jerome d'Ambrosio,Virgin Cosworth,+6.667s,20
22,23,Daniel Ricciardo,HRT Cosworth,+6.888s,19
23,24,Vitantonio Liuzzi,HRT Cosworth,+7.167s,17
