,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:46.603,19
7,2,Michael Schumacher,Mercedes,+0.660s,20
11,3,Rubens Barrichello,Williams Cosworth,+0.744s,23
17,4,Sergio Perez,Sauber Ferrari,+0.819s,22
6,5,Felipe Massa,Ferrari,+0.959s,13
8,6,Nico Rosberg,Mercedes,+1.155s,23
5,7,Fernando Alonso,Ferrari,+1.558s,16
3,8,Lewis Hamilton,McLaren Mercedes,+1.946s,21
14,9,Nico Hulkenberg,Force India Mercedes,+1.995s,19
19,10,Jaime Alguersuari,STR Ferrari,+2.075s,22
15,11,Paul di Resta,Force India Mercedes,+2.127s,18
18,12,Sebastien Buemi,STR Ferrari,+2.175s,18
1,13,Sebastian Vettel,Red Bull Racing Renault,+2.191s,21
12,14,Pastor Maldonado,Williams Cosworth,+2.206s,17
4,15,Jenson Button,McLaren Mercedes,+2.238s,23
9,16,Nick Heidfeld,Renault,+2.338s,20
10,17,Vitaly Petrov,Renault,+3.000s,15
16,18,Kamui Kobayashi,Sauber Ferrari,+3.530s,17
21,19,Jarno Trulli,Lotus Renault,+3.619s,14
20,20,Karun Chandhok,Lotus Renault,+4.516s,17
24,21,Timo Glock,Virgin Cosworth,+5.867s,17
23,22,Vitantonio Liuzzi,HRT Cosworth,+6.540s,20
25,23,Jerome d'Ambrosio,Virgin Cosworth,+6.866s,26
22,24,Daniel Ricciardo,HRT Cosworth,+7.731s,24
