,Position,Driver,Car,Time / Gap,Laps
6,1,Felipe Massa,Ferrari,1:49.967,9
8,2,Nico Rosberg,Mercedes,+0.777s,16
16,3,Kamui Kobayashi,Sauber Ferrari,+1.428s,16
3,4,Lewis Hamilton,McLaren Mercedes,+1.471s,6
4,5,Jenson Button,McLaren Mercedes,+1.551s,6
14,6,Adrian Sutil,Force India Mercedes,+1.771s,18
15,7,Paul di Resta,Force India Mercedes,+1.814s,7
11,8,Rubens Barrichello,Williams Cosworth,+2.025s,13
17,9,Sergio Perez,Sauber Ferrari,+2.202s,12
18,10,Sebastien Buemi,STR Ferrari,+2.222s,21
10,11,Vitaly Petrov,Renault,+2.231s,9
7,12,Michael Schumacher,Mercedes,+2.358s,12
20,13,Heikki Kovalainen,Lotus Renault,+2.611s,16
2,14,Mark Webber,Red Bull Racing Renault,+2.620s,6
5,15,Fernando Alonso,Ferrari,+2.902s,8
9,16,Nick Heidfeld,Renault,+4.056s,8
19,17,Jaime Alguersuari,STR Ferrari,+4.307s,16
1,18,Sebastian Vettel,Red Bull Racing Renault,+4.578s,4
25,19,Jerome d'Ambrosio,Virgin Cosworth,+4.747s,13
12,20,Pastor Maldonado,Williams Cosworth,+5.188s,8
21,21,Jarno Trulli,Lotus Renault,+5.188s,12
24,22,Timo Glock,Virgin Cosworth,+5.582s,10
22,23,Daniel Ricciardo,HRT Cosworth,+5.861s,10
23,24,Vitantonio Liuzzi,HRT Cosworth,+6.070s,6
