,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:16.834,45
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.074s,35
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.227s,36
7,4,Kimi Räikkönen,Ferrari,+0.319s,40
44,5,Lewis Hamilton,Mercedes,+0.753s,43
77,6,Valtteri Bottas,Mercedes,+1.034s,46
8,7,Romain Grosjean,Haas Ferrari,+1.231s,39
55,8,Carlos Sainz,Renault,+1.661s,38
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,+1.684s,43
31,10,Esteban Ocon,Force India Mercedes,+1.927s,41
11,11,Sergio Perez,Force India Mercedes,+2.016s,42
14,12,Fernando Alonso,McLaren Renault,+2.023s,38
20,13,Kevin Magnussen,Haas Ferrari,+2.046s,35
27,14,Nico Hulkenberg,Renault,+2.079s,23
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,+2.082s,41
9,16,Marcus Ericsson,Sauber Ferrari,+2.209s,42
16,17,Charles Leclerc,Sauber Ferrari,+2.303s,38
18,18,Lance Stroll,Williams Mercedes,+2.811s,45
2,19,Stoffel Vandoorne,McLaren Renault,+2.878s,38
35,20,Sergey Sirotkin,Williams Mercedes,+2.936s,45
