,Position,Driver,Car,Time / Gap,Laps
4,1,Kimi Räikkönen,McLaren Mercedes,1:44.870,17
1,2,Michael Schumacher,Ferrari,+0.081s,17
3,3,David Coulthard,McLaren Mercedes,+0.537s,22
2,4,Rubens Barrichello,Ferrari,+0.581s,21
6,5,Juan Pablo Montoya,Williams BMW,+0.750s,21
5,6,Ralf Schumacher,Williams BMW,+0.826s,21
24,7,Mika Salo,Toyota,+1.454s,25
12,8,Olivier Panis,BAR Honda,+1.758s,29
17,9,Pedro de la Rosa,Jaguar Cosworth,+1.889s,23
15,10,Jenson Button,Renault,+1.950s,26
9,11,Giancarlo Fisichella,Jordan Honda,+1.996s,21
16,12,Eddie Irvine,Jaguar Cosworth,+2.003s,23
11,13,Jacques Villeneuve,BAR Honda,+2.217s,24
8,14,Felipe Massa,Sauber Petronas,+2.222s,23
14,15,Jarno Trulli,Renault,+2.422s,26
10,16,Takuma Sato,Jordan Honda,+2.506s,25
7,17,Nick Heidfeld,Sauber Petronas,+2.517s,24
25,18,Allan McNish,Toyota,+2.800s,17
23,19,Mark Webber,Minardi Asiatech,+3.865s,14
22,20,Anthony Davidson,Minardi Asiatech,+4.516s,23
