,Position,Driver,Car,Time / Gap,Laps
4,1,Kimi Räikkönen,McLaren Mercedes,1:47.196,20
3,2,David Coulthard,McLaren Mercedes,+0.160s,29
1,3,Michael Schumacher,Ferrari,+0.207s,27
2,4,Rubens Barrichello,Ferrari,+1.125s,24
5,5,Ralf Schumacher,Williams BMW,+1.239s,31
15,6,Jenson Button,Renault,+1.582s,27
17,7,Pedro de la Rosa,Jaguar Cosworth,+1.706s,18
6,8,Juan Pablo Montoya,Williams BMW,+1.773s,19
16,9,Eddie Irvine,Jaguar Cosworth,+2.026s,16
24,10,Mika Salo,Toyota,+2.064s,26
25,11,Allan McNish,Toyota,+2.364s,28
14,12,Jarno Trulli,Renault,+2.407s,29
11,13,Jacques Villeneuve,BAR Honda,+2.701s,23
9,14,Giancarlo Fisichella,Jordan Honda,+2.948s,23
10,15,Takuma Sato,Jordan Honda,+3.161s,24
12,16,Olivier Panis,BAR Honda,+3.196s,20
8,17,Felipe Massa,Sauber Petronas,+3.872s,26
22,18,Anthony Davidson,Minardi Asiatech,+4.074s,32
7,19,Nick Heidfeld,Sauber Petronas,+4.159s,25
23,20,Mark Webber,Minardi Asiatech,+5.147s,13
