,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:16.346,41
2,2,Rubens Barrichello,Ferrari,+0.606s,36
5,3,Ralf Schumacher,Williams BMW,+0.882s,42
4,4,Kimi Räikkönen,McLaren Mercedes,+0.952s,31
9,5,Giancarlo Fisichella,Jordan Honda,+1.053s,33
10,6,Takuma Sato,Jordan Honda,+1.252s,43
3,7,David Coulthard,McLaren Mercedes,+1.358s,26
8,8,Felipe Massa,Sauber Petronas,+1.358s,41
17,9,Pedro de la Rosa,Jaguar Cosworth,+1.690s,41
15,10,Jenson Button,Renault,+1.904s,34
14,11,Jarno Trulli,Renault,+2.014s,35
11,12,Jacques Villeneuve,BAR Honda,+2.042s,35
16,13,Eddie Irvine,Jaguar Cosworth,+2.372s,32
12,14,Olivier Panis,BAR Honda,+2.500s,39
24,15,Mika Salo,Toyota,+2.544s,34
6,16,Juan Pablo Montoya,Williams BMW,+2.615s,42
7,17,Nick Heidfeld,Sauber Petronas,+2.705s,32
25,18,Allan McNish,Toyota,+2.825s,37
22,19,Anthony Davidson,Minardi Asiatech,+3.144s,48
23,20,Mark Webber,Minardi Asiatech,+3.180s,40
