,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:14.308,23
2,2,Rubens Barrichello,Ferrari,+0.161s,29
4,3,Kimi Räikkönen,McLaren Mercedes,+1.438s,26
6,4,Juan Pablo Montoya,Williams BMW,+1.604s,26
8,5,Felipe Massa,Sauber Petronas,+1.636s,32
12,6,Olivier Panis,BAR Honda,+1.832s,30
9,7,Giancarlo Fisichella,Jordan Honda,+1.893s,27
5,8,Ralf Schumacher,Williams BMW,+1.928s,26
7,9,Nick Heidfeld,Sauber Petronas,+1.992s,30
14,10,Jarno Trulli,Renault,+2.003s,28
3,11,David Coulthard,McLaren Mercedes,+2.040s,28
24,12,Mika Salo,Toyota,+2.207s,25
17,13,Pedro de la Rosa,Jaguar Cosworth,+2.323s,29
25,14,Allan McNish,Toyota,+2.402s,23
11,15,Jacques Villeneuve,BAR Honda,+2.402s,33
15,16,Jenson Button,Renault,+2.482s,24
10,17,Takuma Sato,Jordan Honda,+2.536s,29
16,18,Eddie Irvine,Jaguar Cosworth,+3.170s,25
23,19,Mark Webber,Minardi Asiatech,+4.012s,24
22,20,Anthony Davidson,Minardi Asiatech,+4.175s,35
