,Position,Driver,Car,Time / Gap,Laps
8,1,Nico Rosberg,Mercedes,1:33.254,14
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.147s,14
2,3,Mark Webber,Red Bull Racing Renault,+0.409s,15
4,4,Lewis Hamilton,McLaren Mercedes,+0.528s,16
7,5,Michael Schumacher,Mercedes,+0.542s,16
3,6,Jenson Button,McLaren Mercedes,+0.645s,14
9,7,Kimi Räikkönen,Lotus Renault,+0.722s,14
16,8,Daniel Ricciardo,STR Ferrari,+0.943s,14
10,9,Romain Grosjean,Lotus Renault,+1.147s,16
5,10,Fernando Alonso,Ferrari,+1.641s,11
18,11,Pastor Maldonado,Williams Renault,+1.664s,12
17,12,Jean-Eric Vergne,STR Ferrari,+1.723s,12
15,13,Sergio Perez,Sauber Ferrari,+1.813s,17
14,14,Kamui Kobayashi,Sauber Ferrari,+1.874s,14
11,15,Paul di Resta,Force India Mercedes,+2.082s,22
6,16,Felipe Massa,Ferrari,+2.282s,15
19,17,Bruno Senna,Williams Renault,+2.369s,16
20,18,Heikki Kovalainen,Caterham Renault,+2.440s,19
12,19,Nico Hulkenberg,Force India Mercedes,+2.519s,21
21,20,Vitaly Petrov,Caterham Renault,+3.278s,17
25,21,Charles Pic,Marussia Cosworth,+4.013s,18
24,22,Timo Glock,Marussia Cosworth,+4.400s,18
22,23,Pedro de la Rosa,HRT Cosworth,+5.719s,11
23,24,Narain Karthikeyan,HRT Cosworth,+5.967s,9
