,Position,Driver,Car,Time / Gap,Laps
8,1,Nico Rosberg,Mercedes,1:32.816,35
2,2,Mark Webber,Red Bull Racing Renault,+0.446s,26
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.709s,28
4,4,Lewis Hamilton,McLaren Mercedes,+0.931s,26
7,5,Michael Schumacher,Mercedes,+1.046s,32
3,6,Jenson Button,McLaren Mercedes,+1.430s,28
14,7,Kamui Kobayashi,Sauber Ferrari,+1.595s,34
5,8,Fernando Alonso,Ferrari,+1.633s,31
10,9,Romain Grosjean,Lotus Renault,+1.799s,32
15,10,Sergio Perez,Sauber Ferrari,+2.077s,34
16,11,Daniel Ricciardo,STR Ferrari,+2.079s,29
6,12,Felipe Massa,Ferrari,+2.125s,30
9,13,Kimi Räikkönen,Lotus Renault,+2.367s,33
17,14,Jean-Eric Vergne,STR Ferrari,+2.413s,26
18,15,Pastor Maldonado,Williams Renault,+2.643s,38
21,16,Vitaly Petrov,Caterham Renault,+3.097s,33
20,17,Heikki Kovalainen,Caterham Renault,+3.152s,35
19,18,Bruno Senna,Williams Renault,+3.353s,30
24,19,Timo Glock,Marussia Cosworth,+3.771s,33
25,20,Charles Pic,Marussia Cosworth,+4.987s,33
22,21,Pedro de la Rosa,HRT Cosworth,+4.996s,28
23,22,Narain Karthikeyan,HRT Cosworth,+6.833s,27
