,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:27.697,29
44,2,Lewis Hamilton,Mercedes,+0.100s,25
5,3,Sebastian Vettel,Ferrari,+0.715s,33
7,4,Kimi Räikkönen,Ferrari,+1.145s,33
77,5,Valtteri Bottas,Williams Mercedes,+1.568s,32
26,6,Daniil Kvyat,Red Bull Racing Renault,+2.319s,27
55,7,Carlos Sainz,STR Renault,+2.374s,41
13,8,Pastor Maldonado,Lotus Mercedes,+2.407s,11
8,9,Romain Grosjean,Lotus Mercedes,+2.508s,37
27,10,Nico Hulkenberg,Force India Mercedes,+2.776s,30
12,11,Felipe Nasr,Sauber Ferrari,+3.058s,33
11,12,Sergio Perez,Force India Mercedes,+3.283s,32
22,13,Jenson Button,McLaren Honda,+3.690s,21
33,14,Max Verstappen,STR Renault,+3.698s,6
9,15,Marcus Ericsson,Sauber Ferrari,+4.606s,14
20,16,Kevin Magnussen,McLaren Honda,+5.592s,4
