,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:17.222,12
77,2,Valtteri Bottas,Mercedes,+0.151s,13
33,3,Max Verstappen,Red Bull Racing Honda,+0.515s,10
55,4,Carlos Sainz,McLaren Renault,+0.824s,18
11,5,Sergio Perez,Racing Point BWT Mercedes,+0.874s,16
16,6,Charles Leclerc,Ferrari,+0.971s,15
10,7,Pierre Gasly,AlphaTauri Honda,+0.989s,13
18,8,Lance Stroll,Racing Point BWT Mercedes,+1.087s,16
23,9,Alexander Albon,Red Bull Racing Honda,+1.149s,13
3,10,Daniel Ricciardo,Renault,+1.162s,12
31,11,Esteban Ocon,Renault,+1.380s,18
5,12,Sebastian Vettel,Ferrari,+1.485s,15
8,13,Romain Grosjean,Haas Ferrari,+1.488s,14
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.499s,11
4,15,Lando Norris,McLaren Renault,+1.581s,23
26,16,Daniil Kvyat,AlphaTauri Honda,+1.630s,15
20,17,Kevin Magnussen,Haas Ferrari,+1.718s,15
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.953s,13
63,19,George Russell,Williams Mercedes,+2.075s,16
6,20,Nicholas Latifi,Williams Mercedes,+2.542s,16
