,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:16.883,37
77,2,Valtteri Bottas,Mercedes,+0.287s,38
33,3,Max Verstappen,Red Bull Racing Honda,+0.821s,33
3,4,Daniel Ricciardo,Renault,+0.985s,34
8,5,Romain Grosjean,Haas Ferrari,+1.250s,29
16,6,Charles Leclerc,Ferrari,+1.264s,35
55,7,Carlos Sainz,McLaren Renault,+1.331s,33
11,8,Sergio Perez,Racing Point BWT Mercedes,+1.410s,39
31,9,Esteban Ocon,Renault,+1.420s,40
10,10,Pierre Gasly,AlphaTauri Honda,+1.429s,40
18,11,Lance Stroll,Racing Point BWT Mercedes,+1.474s,39
5,12,Sebastian Vettel,Ferrari,+1.521s,36
23,13,Alexander Albon,Red Bull Racing Honda,+1.608s,35
4,14,Lando Norris,McLaren Renault,+1.623s,38
26,15,Daniil Kvyat,AlphaTauri Honda,+1.759s,39
20,16,Kevin Magnussen,Haas Ferrari,+1.878s,36
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.017s,42
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.081s,40
6,19,Nicholas Latifi,Williams Mercedes,+2.272s,32
63,20,George Russell,Williams Mercedes,+2.508s,38
