,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:16.785,33
44,2,Lewis Hamilton,Mercedes,+0.039s,29
33,3,Max Verstappen,Red Bull Racing Honda,+0.939s,26
16,4,Charles Leclerc,Ferrari,+1.185s,27
5,5,Sebastian Vettel,Ferrari,+1.196s,27
8,6,Romain Grosjean,Haas Ferrari,+1.506s,29
11,7,Sergio Perez,Racing Point BWT Mercedes,+1.686s,31
23,8,Alexander Albon,Red Bull Racing Honda,+1.821s,27
20,9,Kevin Magnussen,Haas Ferrari,+1.835s,28
18,10,Lance Stroll,Racing Point BWT Mercedes,+1.858s,31
55,11,Carlos Sainz,McLaren Renault,+1.948s,33
31,12,Esteban Ocon,Renault,+1.951s,31
4,13,Lando Norris,McLaren Renault,+1.959s,32
10,14,Pierre Gasly,AlphaTauri Honda,+2.103s,26
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.132s,24
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.196s,24
26,17,Daniil Kvyat,AlphaTauri Honda,+2.360s,21
3,18,Daniel Ricciardo,Renault,+2.445s,31
6,19,Nicholas Latifi,Williams Mercedes,+3.549s,30
40,20,Roy Nissany,Williams Mercedes,+3.879s,25
