,Position,Driver,Car,Laps,Time,Points
1,1,Ayrton Senna,McLaren Honda,71,1:38:28.128,10
6,2,Riccardo Patrese,Williams Renault,71,+2.991s,6
2,3,Gerhard Berger,McLaren Honda,71,+5.416s,4
27,4,Alain Prost,Ferrari,71,+19.369s,3
20,5,Nelson Piquet,Benetton Ford,71,+21.960s,2
28,6,Jean Alesi,Ferrari,71,+23.641s,1
19,7,Roberto Moreno,Benetton Ford,70,+1 lap,0
24,8,Gianni Morbidelli,Minardi Ferrari,69,DNF,0
11,9,Mika Hakkinen,Lotus Judd,68,+3 laps,0
25,10,Thierry Boutsen,Ligier Lamborghini,68,+3 laps,0
21,11,Emanuele Pirro,Dallara Judd,68,+3 laps,0
7,12,Martin Brundle,Brabham Yamaha,67,+4 laps,0
32,13,Bertrand Gachot,Jordan Ford,63,DNF,0
5,NC,Nigel Mansell,Williams Renault,59,DNF,0
26,NC,Erik Comas,Ligier Lamborghini,50,DNF,0
23,NC,Pierluigi Martini,Minardi Ferrari,47,DNF,0
8,NC,Mark Blundell,Brabham Yamaha,34,DNF,0
29,NC,Eric Bernard,Lola Ford,33,DNF,0
22,NC,Jyrki Jarvilehto,Dallara Judd,22,DNF,0
33,NC,Andrea de Cesaris,Jordan Ford,20,DNF,0
4,NC,Stefano Modena,Tyrrell Honda,19,DNF,0
16,NC,Ivan Capelli,Leyton House Ilmor,16,DNF,0
3,NC,Satoru Nakajima,Tyrrell Honda,12,DNF,0
15,NC,Mauricio Gugelmin,Leyton House Ilmor,9,DNF,0
