,Position,Driver,Car,Laps,Time,Points
6,1,Felipe Massa,Ferrari,71,1:31:53.751,10
1,2,Fernando Alonso,Renault,71,+18.658s,8
12,3,Jenson Button,Honda,71,+19.394s,6
5,4,Michael Schumacher,Ferrari,71,+24.094s,5
3,5,Kimi Räikkönen,McLaren Mercedes,71,+28.503s,4
2,6,Giancarlo Fisichella,Renault,71,+30.287s,3
11,7,Rubens Barrichello,Honda,71,+40.294s,2
4,8,Pedro de la Rosa,McLaren Mercedes,71,+52.068s,1
17,9,Robert Kubica,Sauber BMW,71,+67.642s,0
22,10,Takuma Sato,Super Aguri Honda,70,+1 lap,0
21,11,Scott Speed,STR Cosworth,70,+1 lap,0
15,12,Robert Doornbos,RBR Ferrari,70,+1 lap,0
20,13,Vitantonio Liuzzi,STR Cosworth,70,+1 lap,0
19,14,Christijan Albers,MF1 Toyota,70,+1 lap,0
18,15,Tiago Monteiro,MF1 Toyota,69,+2 laps,0
23,16,Sakon Yamamoto,Super Aguri Honda,69,+2 laps,0
16,17,Nick Heidfeld,Sauber BMW,63,DNF,0
14,NC,David Coulthard,RBR Ferrari,14,DNF,0
8,NC,Jarno Trulli,Toyota,10,DNF,0
7,NC,Ralf Schumacher,Toyota,9,DNF,0
9,NC,Mark Webber,Williams Cosworth,1,DNF,0
10,NC,Nico Rosberg,Williams Cosworth,0,DNF,0
