,Position,Driver,Car,Time / Gap,Laps
5,1,Ralf Schumacher,Williams BMW,1:13.543,28
3,2,David Coulthard,McLaren Mercedes,+0.020s,32
15,3,Jenson Button,Renault,+0.143s,22
14,4,Jarno Trulli,Renault,+0.171s,29
1,5,Michael Schumacher,Ferrari,+0.294s,24
4,6,Kimi Räikkönen,McLaren Mercedes,+0.339s,21
6,7,Juan Pablo Montoya,Williams BMW,+0.598s,24
2,8,Rubens Barrichello,Ferrari,+0.646s,17
24,9,Mika Salo,Toyota,+0.941s,30
7,10,Nick Heidfeld,Sauber Petronas,+0.965s,26
11,11,Jacques Villeneuve,BAR Honda,+1.588s,35
9,12,Giancarlo Fisichella,Jordan Honda,+1.703s,30
8,13,Felipe Massa,Sauber Petronas,+1.727s,19
12,14,Olivier Panis,BAR Honda,+1.755s,35
17,15,Pedro de la Rosa,Jaguar Cosworth,+1.762s,30
21,16,Enrique Bernoldi,Arrows Cosworth,+1.872s,28
16,17,Eddie Irvine,Jaguar Cosworth,+1.991s,22
10,18,Takuma Sato,Jordan Honda,+2.098s,22
25,19,Allan McNish,Toyota,+2.349s,33
20,20,Heinz-Harald Frentzen,Arrows Cosworth,+2.390s,13
23,21,Mark Webber,Minardi Asiatech,+2.751s,34
22,22,Alex Yoong,Minardi Asiatech,+3.184s,35
