,Position,Driver,Car,Time / Gap,Laps
3,1,David Coulthard,McLaren Mercedes,1:15.075,34
6,2,Juan Pablo Montoya,Williams BMW,+0.270s,40
25,3,Allan McNish,Toyota,+0.375s,46
5,4,Ralf Schumacher,Williams BMW,+0.402s,46
1,5,Michael Schumacher,Ferrari,+0.552s,35
4,6,Kimi Räikkönen,McLaren Mercedes,+0.808s,26
2,7,Rubens Barrichello,Ferrari,+0.858s,26
15,8,Jenson Button,Renault,+0.979s,36
11,9,Jacques Villeneuve,BAR Honda,+1.108s,45
17,10,Pedro de la Rosa,Jaguar Cosworth,+1.214s,33
20,11,Heinz-Harald Frentzen,Arrows Cosworth,+1.300s,30
21,12,Enrique Bernoldi,Arrows Cosworth,+1.304s,34
12,13,Olivier Panis,BAR Honda,+1.316s,44
16,14,Eddie Irvine,Jaguar Cosworth,+1.349s,32
24,15,Mika Salo,Toyota,+1.454s,33
9,16,Giancarlo Fisichella,Jordan Honda,+1.464s,46
8,17,Felipe Massa,Sauber Petronas,+1.473s,41
7,18,Nick Heidfeld,Sauber Petronas,+1.498s,37
10,19,Takuma Sato,Jordan Honda,+2.357s,43
23,20,Mark Webber,Minardi Asiatech,+2.639s,47
14,21,Jarno Trulli,Renault,+2.904s,22
22,22,Alex Yoong,Minardi Asiatech,+3.351s,38
