,Position,Driver,Car,Time / Gap,Laps
2,1,Nigel Mansell,Williams Renault,1:16.802,21
5,2,Michael Schumacher,Benetton Ford,+0.499s,23
28,3,Gerhard Berger,Ferrari,+0.581s,20
7,4,Mika Hakkinen,McLaren Peugeot,+0.679s,12
27,5,Jean Alesi,Ferrari,+0.689s,16
3,6,Ukyo Katayama,Tyrrell Yamaha,+1.239s,14
8,7,Martin Brundle,McLaren Peugeot,+1.305s,19
6,8,Johnny Herbert,Benetton Ford,+1.395s,23
0,9,Damon Hill,Williams Renault,+1.562s,15
14,10,Rubens Barrichello,Jordan Hart,+1.632s,10
30,11,Heinz-Harald Frentzen,Sauber Mercedes,+1.741s,19
15,12,Eddie Irvine,Jordan Hart,+1.849s,10
10,13,Gianni Morbidelli,Footwork Ford,+1.973s,10
29,14,Jyrki Jarvilehto,Sauber Mercedes,+2.092s,15
23,15,Pierluigi Martini,Minardi Ford,+2.194s,15
11,16,Mika Salo,Lotus Mugen Honda,+2.551s,15
4,17,Mark Blundell,Tyrrell Yamaha,+2.560s,10
9,18,Christian Fittipaldi,Footwork Ford,+2.789s,19
12,19,Alessandro Zanardi,Lotus Mugen Honda,+2.843s,17
26,20,Olivier Panis,Ligier Renault,+2.924s,9
19,21,Hideki Noda,Larrousse Ford,+3.670s,9
24,22,Michele Alboreto,Minardi Ford,+4.010s,14
31,23,David Brabham,Simtek Ford,+4.926s,6
34,24,Bertrand Gachot,Pacific Ilmor,+5.321s,8
32,25,Domenico Schiattarella,Simtek Ford,+5.548s,9
20,26,Jean-Denis Deletraz,Larrousse Ford,+5.687s,10
33,27,Paul Belmondo,Pacific Ilmor,+6.323s,10
25,28,Franck Lagorce,Ligier Renault,+6.363s,6
