,Position,Driver,Car,Time / Gap,Laps
0,1,Damon Hill,Williams Renault,1:16.751,23
5,2,Michael Schumacher,Benetton Ford,+0.143s,23
7,3,Mika Hakkinen,McLaren Peugeot,+0.321s,22
2,4,Nigel Mansell,Williams Renault,+0.482s,17
8,5,Martin Brundle,McLaren Peugeot,+0.606s,23
15,6,Eddie Irvine,Jordan Hart,+0.751s,23
3,7,Ukyo Katayama,Tyrrell Yamaha,+0.828s,23
26,8,Olivier Panis,Ligier Renault,+1.030s,16
6,9,Johnny Herbert,Benetton Ford,+1.047s,23
4,10,Mark Blundell,Tyrrell Yamaha,+1.083s,22
14,11,Rubens Barrichello,Jordan Hart,+1.118s,23
28,12,Gerhard Berger,Ferrari,+1.372s,23
30,13,Heinz-Harald Frentzen,Sauber Mercedes,+1.519s,23
27,14,Jean Alesi,Ferrari,+1.533s,19
9,15,Christian Fittipaldi,Footwork Ford,+1.698s,22
29,16,Jyrki Jarvilehto,Sauber Mercedes,+2.005s,20
10,17,Gianni Morbidelli,Footwork Ford,+2.058s,22
23,18,Pierluigi Martini,Minardi Ford,+2.226s,23
11,19,Mika Salo,Lotus Mugen Honda,+2.301s,23
25,20,Franck Lagorce,Ligier Renault,+2.318s,23
24,21,Michele Alboreto,Minardi Ford,+2.512s,23
12,22,Alessandro Zanardi,Lotus Mugen Honda,+2.549s,22
31,23,David Brabham,Simtek Ford,+3.706s,21
19,24,Hideki Noda,Larrousse Ford,+5.086s,23
34,25,Bertrand Gachot,Pacific Ilmor,+5.378s,22
32,26,Domenico Schiattarella,Simtek Ford,+5.726s,21
33,27,Paul Belmondo,Pacific Ilmor,+7.348s,18
20,28,Jean-Denis Deletraz,Larrousse Ford,+7.990s,19
