,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:15.259,43
5,2,Fernando Alonso,Ferrari,+0.054s,36
6,3,Felipe Massa,Ferrari,+0.151s,39
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.272s,44
11,5,Paul di Resta,Force India Mercedes,+0.285s,32
14,6,Kamui Kobayashi,Sauber Ferrari,+0.392s,37
7,7,Michael Schumacher,Mercedes,+0.438s,32
12,8,Nico Hulkenberg,Force India Mercedes,+0.540s,39
3,9,Jenson Button,McLaren Mercedes,+0.553s,14
8,10,Nico Rosberg,Mercedes,+0.619s,40
15,11,Sergio Perez,Sauber Ferrari,+0.639s,38
2,12,Mark Webber,Red Bull Racing Renault,+0.648s,41
18,13,Pastor Maldonado,Williams Renault,+0.728s,39
10,14,Romain Grosjean,Lotus Renault,+1.101s,29
9,15,Kimi Räikkönen,Lotus Renault,+1.303s,33
20,16,Heikki Kovalainen,Caterham Renault,+1.722s,24
19,17,Bruno Senna,Williams Renault,+1.763s,22
21,18,Vitaly Petrov,Caterham Renault,+1.816s,41
17,19,Jean-Eric Vergne,STR Ferrari,+1.865s,41
16,20,Daniel Ricciardo,STR Ferrari,+2.457s,34
22,21,Pedro de la Rosa,HRT Cosworth,+3.649s,27
24,22,Timo Glock,Marussia Cosworth,+3.825s,40
23,23,Narain Karthikeyan,HRT Cosworth,+4.119s,21
25,24,Charles Pic,Marussia Cosworth,+4.643s,18
