,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:14.442,22
5,2,Fernando Alonso,Ferrari,+0.006s,17
4,3,Lewis Hamilton,McLaren Mercedes,+0.270s,19
2,4,Mark Webber,Red Bull Racing Renault,+0.282s,21
18,5,Pastor Maldonado,Williams Renault,+0.313s,22
6,6,Felipe Massa,Ferrari,+0.325s,21
7,7,Michael Schumacher,Mercedes,+0.354s,19
10,8,Romain Grosjean,Lotus Renault,+0.431s,20
9,9,Kimi Räikkönen,Lotus Renault,+0.535s,21
12,10,Nico Hulkenberg,Force India Mercedes,+0.550s,22
11,11,Paul di Resta,Force India Mercedes,+0.625s,19
15,12,Sergio Perez,Sauber Ferrari,+0.670s,21
14,13,Kamui Kobayashi,Sauber Ferrari,+0.684s,24
19,14,Bruno Senna,Williams Renault,+0.795s,22
3,15,Jenson Button,McLaren Mercedes,+0.885s,22
16,16,Daniel Ricciardo,STR Ferrari,+1.056s,19
21,17,Vitaly Petrov,Caterham Renault,+1.826s,24
20,18,Heikki Kovalainen,Caterham Renault,+2.103s,20
22,19,Pedro de la Rosa,HRT Cosworth,+3.263s,21
24,20,Timo Glock,Marussia Cosworth,+3.532s,23
23,21,Narain Karthikeyan,HRT Cosworth,+3.747s,21
25,22,Charles Pic,Marussia Cosworth,+4.242s,23
17,23,Jean-Eric Vergne,STR Ferrari,,3
8,24,Nico Rosberg,Mercedes,,1
