,Position,Driver,Car,Laps,Time,Points
2,1,Carlos Reutemann,Williams Ford,54,1:16:31.610,9
26,2,Jacques Laffite,Ligier Matra,54,+36.060s,6
12,3,Nigel Mansell,Lotus Ford,54,+43.690s,4
27,4,Gilles Villeneuve,Ferrari,54,+47.640s,3
11,5,Elio de Angelis,Lotus Ford,54,+49.200s,2
3,6,Eddie  Cheever,Tyrrell Ford,54,+52.510s,1
7,7,John Watson,McLaren Ford,54,+61.660s,0
28,8,Didier Pironi,Ferrari,54,+92.040s,0
23,9,Bruno Giacomelli,Alfa Romeo,54,+95.580s,0
22,10,Mario Andretti,Alfa Romeo,53,+1 lap,0
14,11,Marc Surer,Ensign Ford,52,+2 laps,0
4,12,Michele Alboreto,Tyrrell Ford,52,+2 laps,0
31,13,Piercarlo Ghinzani,Osella Hart,50,+4 laps,0
6,NC,Hector Rebaque,Brabham Ford,39,DNF,0
25,NC,Jean-Pierre Jabouille,Ligier Matra,35,DNF,0
21,NC,Chico Serra,Fittipaldi Ford,29,DNF,0
32,NC,Beppe Gabbiani,Osella Hart,22,DNF,0
1,NC,Alan  Jones,Williams Ford,19,DNF,0
8,NC,Andrea de Cesaris,McLaren Ford,11,DNF,0
5,NC,Nelson Piquet,Brabham Ford,10,DNF,0
20,NC,Keke Rosberg,Fittipaldi Ford,10,DNF,0
15,NC,Alain Prost,Renault,2,DNF,0
30,NC,Siegfried Stohr,Arrows Ford,0,DNF,0
29,NC,Riccardo Patrese,Arrows Ford,0,DNF,0
