,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:32.697,21
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.400s,22
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.869s,23
11,4,Sergio Perez,Force India Mercedes,+1.398s,22
19,5,Felipe Massa,Williams Mercedes,+1.549s,24
18,6,Lance Stroll,Williams Mercedes,+1.625s,25
31,7,Esteban Ocon,Force India Mercedes,+1.635s,23
14,8,Fernando Alonso,McLaren Honda,+1.675s,14
8,9,Romain Grosjean,Haas Ferrari,+1.867s,21
44,10,Lewis Hamilton,Mercedes,+1.939s,28
26,11,Daniil Kvyat,Toro Rosso,+2.141s,13
27,12,Nico Hulkenberg,Renault,+2.230s,13
2,13,Stoffel Vandoorne,McLaren Honda,+2.300s,10
77,14,Valtteri Bottas,Mercedes,+2.305s,27
30,15,Jolyon Palmer,Renault,+2.371s,19
20,16,Kevin Magnussen,Haas Ferrari,+2.882s,21
9,17,Marcus Ericsson,Sauber Ferrari,+3.191s,24
94,18,Pascal Wehrlein,Sauber Ferrari,+3.262s,23
55,19,Carlos Sainz,Toro Rosso,+3.382s,16
7,20,Kimi Räikkönen,Ferrari,+9.636s,6
