,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:31.310,29
77,2,Valtteri Bottas,Mercedes,+0.041s,35
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.066s,28
7,4,Kimi Räikkönen,Ferrari,+0.168s,34
44,5,Lewis Hamilton,Mercedes,+0.284s,35
27,6,Nico Hulkenberg,Renault,+0.573s,37
19,7,Felipe Massa,Williams Mercedes,+0.769s,37
33,8,Max Verstappen,Red Bull Racing TAG Heuer,+0.935s,18
8,9,Romain Grosjean,Haas Ferrari,+1.195s,34
26,10,Daniil Kvyat,Toro Rosso,+1.397s,35
20,11,Kevin Magnussen,Haas Ferrari,+1.544s,33
31,12,Esteban Ocon,Force India Mercedes,+1.565s,38
30,13,Jolyon Palmer,Renault,+1.566s,38
14,14,Fernando Alonso,McLaren Honda,+1.587s,31
11,15,Sergio Perez,Force India Mercedes,+2.009s,34
18,16,Lance Stroll,Williams Mercedes,+2.051s,36
9,17,Marcus Ericsson,Sauber Ferrari,+2.634s,34
55,18,Carlos Sainz,Toro Rosso,+2.762s,5
94,19,Pascal Wehrlein,Sauber Ferrari,+2.807s,29
2,20,Stoffel Vandoorne,McLaren Honda,+2.920s,8
